name,type,eircode,address,lat,lng,email,phone,contact1,contact2,contact3,link,sourceId
Shamrock Plaza Primary Care Centre,PCARE,R93 T8Y6,Green Lane Carlow,52.83709657,-6.924153938,059 9133292,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Carlow,
Bailieborough Health Centre,PCARE,A82 E0C3,Barrack Street Bailieborough Cavan,53.91388653,-6.969743461,042 9665991,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Cavan,
Connolly Street Primary Care Centre,PCARE,H12 C3W6,Connolly Street Cavan Cavan,53.98848157,-7.360714829,049 4378900,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Cavan,
Darley Health Centre,PCARE,H16 C589,Fairgreen Cootehill bCavan,54.07594335,-7.083716168,049 5552555,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Cavan,
Drumalee Primary Care Centre,PCARE,H12 NV22,Cootehill Road Drumalee Cavan,54.0011668,-7.355084122,049 4353100,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Cavan,
Kingscourt Primary Care Centre,PCARE,A82 R2V8,Kells Road Kingscourt Cavan,53.90263104,-6.807934453,042 9679800,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Cavan,
Virginia Health Care Unit,PCARE,A82 AH29,Rahardrum Virginia Cavan,53.83231208,-7.067370745,049 8546222,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Cavan,
Westbury Health Centre,PCARE,V94 YH29,Westbury Corbally Clare,52.68036566,-8.5995921,061 356555,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Clare,
Ballyshannon Primary Care Centre,PCARE,F94 TPX4,Townparks Ballyshannon Donegal,54.5026597,-8.185404968,071 9851600,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Donegal,
Donegal Town Primary Care Centre,PCARE,F94 PD8W,Drumlonagher Donegal Town Donegal,54.66047605,-8.090750532,074 9898001 / 074 98 98059 Community Healthcare,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Donegal,
Glenties Primary Care Centre,PCARE,F94 FY64,Ballybofey Rd Glenties Donegal,54.79602037,-8.281638041,074 9551330,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Donegal,
Letterkenny Primary Care Centre,PCARE,F92 DPX8,Letterkenny Primary Care Centre Pearse Rd Letterkenny Donegal,54.95195322,-7.733324767,074 9123750,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Donegal,
Milford Primary Care Centre,PCARE,F92 P7YE,Main St Milford Donegal,55.08741862,-7.697289852,074 9153500,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Donegal,
Newtowncunningham Primary Care Centre,PCARE,F93 RTF6,Main Street Newtowncunningham Donegal,54.99661645,-7.520369806,074 989 8560,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Donegal,
Athenry Primary Care Centre,PCARE,H65 KH93,Raheen Athenry Galway,53.3002036,-8.755619999,091 844489,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Galway,
Ballinasloe Health Centre,PCARE,H53 R658,Brackannagh Ballinasloe Galway,53.32929796,-8.230918415,090 9642447,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Galway,
Galway City East Primary Care Centre,PCARE,H91FCV9,Merlin Business Park Doughuisce Road Merlin Park Galway,53.28681092,-8.987931253,091 336300,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Galway,
Inis Mor Health Centre,PCARE,H91 E677,"Kilronan, Inis Mor, Galway",53.11882765,-9.673730653,099 75976,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Galway,
Inis Oirr Health Centre,PCARE,H91 X625,Inis Oirr Primary Care Centre Inis Oirr Galway,53.06487176,-9.51417203,099 75976,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Galway,
Loughrea Primary Care Centre,PCARE,H62 E273,Hibernian House Lake Road Loughrea Galway,53.1942843,-8.565073615,091 847820,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Galway,
Mountbellew Primary Care Centre,PCARE,H53 YA46,"Tuam Road, Mountbellew, Galway",53.47467742,-8.515940407,090 9623470,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Galway,
Moycullen Health Centre,PCARE,H91 TH5V,Ballycuirke West Moycullen Galway,53.3393229,-9.180046169,091 555398,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Galway,
Tuam Primary Care Centre,PCARE,H54 DT61,Tuam Primary Care Centre Sean Purcell Rd Tuam Galway,53.51209074,-8.851550907,093 70494,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Galway,
Ballyheighue Health Centre,PCARE,V92 WY61,Harty's Terrace Ballyheighue Kerry,52.39070919,-9.8349853,066 713355,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Kerry,
Dingle Community Hospital,PCARE,V92 PF65,Mail Road Farran Dingle Kerry,52.1370063,-10.26646468,066 9151777,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Kerry,
Kenmare Primary Care Centre,PCARE,V93 Y05C,Railway Road Kenmare Kerry,51.88546941,-9.580648808,064 6641333,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Kerry,
Athy/Castledermot,PCARE,R14 DX94,Dublin Road Athy Kildare,52.99414436,-6.966179996,059 8643701,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Kildare,
Celbridge Primary Care,PCARE,W23 YK24,Maynooth Road Celbridge Kildare,53.34530114,-6.541333153,01 9214000,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Kildare,
Clane Primary Care,PCARE,W91 AYT5,Abbeylands Centre Abbeyland Kildare,53.29071988,-6.682311538,045 986300,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Kildare,
Kilcock Primary Care,PCARE,W23 XY89,Commons West Kilcock Kildare,53.39976202,-6.678454438,01 9213500,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Kildare,
Kildare Town Primary Care,PCARE,R51 RX51,Dublin Road Kildare Kildare,53.15452146,-6.901823123,059 8633500,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Kildare,
Naas Primary Care,PCARE,W91 X38W,Balymore Road Naas East Kildare,53.21116937,-6.664050707,045 920800,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Kildare,
Newbridge Primary Care,PCARE,W12 XD45,Station Road Piercetown Newbridge Kildare,53.18271155,-6.802166169,045 920900,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Kildare,
Rathangan Primary Care,PCARE,R51 CY51,River Court New Street Rush Kildare,53.22174572,-6.992710884,045 528088,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Kildare,
Ayrefield Medical Centre,PCARE,R95 P2EF,Granges Road Ayrefield Kilkenny,52.65864479,-7.261386577,056 7721320,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Kilkenny,
Callan Primary Care Centre,PCARE,R95 N8XK,Friary Walk Retail Park Clashacollare Callan Kilkenny,52.55060108,-7.384331277,076 1082150,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Kilkenny,
Mountmellick Primary Care Centre,PCARE,R32 E704,"Connolly Street, Mountmellick, Laois",53.11363233,-7.321451615,057 8697500,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Laois,
Portarlington Primary Care Centre,PCARE,R32 Y038,Kilnacourt House Bracklone Street Portarlington Laois,53.15696302,-7.181695053,057 868 4200,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Laois,
Ballinamore Primary Care Centre,PCARE,N41 XC92,Ballinamore Bypass Ballinamore Leitrim,54.05080642,-7.803141229,071 9644040,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Leitrim,
Manorhamilton Primary & Mental health Centre,PCARE,F91 X012,Our Ladys Hospital & Health Campus Manorhamilton Leitrim,54.30432172,-8.167164122,071 9855788,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Leitrim,
Ballylanders Health Centre,PCARE,V35 K164,Galally Road Ballylanders Limerick,52.37303252,-8.347869531,062 46849,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Limerick,
Ballynanty Health Centre,PCARE,V94 V380,Killaley Rd Ballynanty Limerick City Limerick,52.67505396,-8.640057054,061 457100,,,,,,
Barrack View Primary Care Centre,PCARE,V94 DD8W,Lord Edward Street Limerick Limerick,52.65530503,-8.627573805,061 461 800,,,,,,
Hospital Health Centre,PCARE,V35 EA44,Knockainey Road Hospital Hospital Limerick,52.47488424,-8.434580585,061 383031,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Limerick,
Kings Island Primary Care Centre,PCARE,V94 T2RF,Kings Island Primary Care Centre Kings Island Limerick,52.67234273,-8.62444593,061 311811,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Limerick,
Limerick - Castletroy,PCARE,V94 TNP3,Castletroy Park Commercial Centre Castletroy Limerick,52.66781476,-8.574835608,061 338071,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Limerick,
Flancare Primary Care Centre,PCARE,N39 FY56,Flancare Business Park Athlone Road Ballyminion Longford,53.72109316,-7.813583838,043 3339701,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Longford,
Boyne Centre,PCARE,A92 F4EV,Patrick Street Drogheda Louth,53.71827686,-6.355133253,041 9809500,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Louth,
Carlingford Health Centre,PCARE,A91 PEX2,Trinity Close Carlingford Louth,54.03909425,-6.187239115,042 9373110,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Louth,
St. Brigid's Hospital,PCARE,A92 DRN0,Kells Road Ardee Louth,53.85755227,-6.549246337,041 6853264,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Louth,
Achill Health Centre,PCARE,F28 E142,Achill Sound Achill Mayo,53.93062117,-9.929542391,098 45231,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Mayo,
Ballina Primary Care Centre,PCARE,F26 P6P1,Kevin Barry Street Ballina Mayo,54.11237352,-9.159924529,096 22868,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Mayo,
Ballinrobe Primary Care Centre,PCARE,F31 RW66,Claremorris Road Ballinrobe Mayo,53.62768061,-9.212960407,094 953 9000,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Mayo,
Castlebar Primary Care Centre,PCARE,F23 XV04,Moneenbradagh Moneen Road Castlebar Mayo,53.85644016,-9.274421061,094 9049250,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Mayo,
Charlestown Health Centre,PCARE,F12 D620,Ballagh St Charlestown Mayo,53.96435863,-8.791795383,094 9254205,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Mayo,
Claremorris Primary Care Centre,PCARE,F12 HX59,Kilcolman Road Claremorris Mayo,53.72461454,-9.000216792,094 9378500,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Mayo,
Westport Primary Care Centre,PCARE,F28 ED71,Tober Hill Westport Mayo,53.79690947,-9.528380345,098 44000,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Mayo,
Ashbourne Primary Care Centre,PCARE,A84 YX02,Declan Street Ashbourne Meath,53.51227483,-6.402078307,01 6914600,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Meath,
Dunboyne Health Centre,PCARE,A86 PW80,Rooske Road Dunboyne Meath,53.41713021,-6.47248233,01 8024150,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Meath,
Dunshaughlin Health Care Unit,PCARE,A85 WD91,Main Street Dunshaughlin Meath,53.5086257,-6.542889568,01 8024100,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Meath,
Enfield Health Centre,PCARE,A83 YN20,Johnstown Road Enfield Meath,53.41463229,-6.833394799,046 9251580,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Meath,
Knightsbridge Medical Centre,PCARE,C15 PHP1,Longwood Road Trim Meath,53.54652334,-6.797363822,046 9431198,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Meath,
New Kells Primary Care Centre,PCARE,A82 H3C7,Navan Road Kells Meath,53.72531615,-6.862804168,046 9251400,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Meath,
Summerhill Medical Centre,PCARE,A83 V252,New Road Summerhill Meath,53.48327039,-6.739746099,046 9557004,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Meath,
Clara Health Centre and Day Care Centre,PCARE,R35 V6E4,The Green Clara Offaly,53.34470527,-7.613450569,057 9331242,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Offaly,
Daingean Health Centre,PCARE,R35 E031,Main Street Daingean Offaly,53.29543286,-7.292554707,057 9353142,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Offaly,
Moneygall Health Centre,PCARE,E53 FC92,Main Street Moneygall Offaly,52.88003903,-7.9591387,0505 45272,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Offaly,
Tullamore Primary Care Centre,PCARE,R35 K1W4,Church Avenue Tullamore Offaly,53.27407448,-7.479140353,057 9319599,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Offaly,
Boyle Primary Care Centre,PCARE,F52 A324,Boyle Primary Care Centre The Cresent Elphin St Boyle Roscommon,53.9700092,-8.304583575,071 967 3500,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Roscommon,
Castlerea Primary Care Centre,PCARE,F45 CF21,Knock Road Castlerea Roscommon,53.77062942,-8.505141207,094 9624200,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Roscommon,
Monksland Primary Care Centre,PCARE,N37 F670,Unit 3 Block C Monksland Business Park Monksland Athlone Roscommon,53.42154812,-7.990853669,090 6424840,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Roscommon,
Roscommon Primary Care Centre,PCARE,F42 HY97,Golf Links Road Roscommon,53.62806806,-8.187417846,090 6665000,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Roscommon,
Strokestown Primary Care Centre,PCARE,F42 PX61,Caslin Way Strokestown Roscommon,53.77984598,-8.106972922,071 9634160,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Roscommon,
Ballymote Primary Care Centre,PCARE,F56 PK88,Earlsfield Ballymote Sligo,54.09495844,-8.515611153,071 9191803,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Sligo,
Enniscrone Primary Care Centre,PCARE,F26 R8X3,Trotts Enniscrone Sligo,54.21610592,-9.082763291,096 36045,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Sligo,
Markievicz Primary Care Centre,PCARE,F91 Y8EK,Markievicz House Barrack Sligo,54.27749218,-8.474834306,071 9155100,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Sligo,
Borrisokane Primary Care Centre,PCARE,E45 C440,Old Convent Rd Borrisokane Tipperary,52.99800297,-8.129040254,067 49007,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Tipperary,
Carrick-on-Suir Primary Care Centre,PCARE,E32 DK66,St Brigid's Hospial Campus Pil Road Carrick-on-Suir Tipperary,52.34847846,-7.403452306,051 603900,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Tipperary,
Nenagh Health Centre,PCARE,E45 KH59,Tyone Nenagh Tipperary,52.85779842,-8.191774362,067 46400,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Tipperary,
Our Ladies Hospital Cashel,PCARE,E25 P407,PCC services being delivered from the H.S.E.'s property the former Our Ladies Hospital The Green Cashel Tipperary,52.51460514,-7.888095062,062 70600,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Tipperary,
Tipperary Primary Care Centre,PCARE,E34 K682,Roseanna Road Tipperary Town Tipperary,52.4797811,-8.159143123,062 87200,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Tipperary,
Dungarvan Primary Care Centre,PCARE,X35 X236,Dungarvan Community Hospital Campus Dungarvan Waterford,52.08897141,-7.635349354,058 20900,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Waterford,
Tramore Primary Care Centre,PCARE,X91 PK5E,Summerhill Tramore Waterford,52.16515465,-7.161551839,076 1082250,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Waterford,
Waterford Health Park,PCARE,X91 X3HY,Slievekeil Road Waterford City Waterford,52.2541468,-7.127756993,051 861100,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Waterford,
Waterford Primary Care Centre,PCARE,X91 F65D,St Oterans Hospital Campus John's Hill Waterford,52.24596702,-7.103945769,051 861100,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Waterford,
Athlone Kinnegad Primary Care Centre,PCARE,N37 P8P8,Clonbrusk Athlone Westmeath,53.43403831,-7.942002199,090 6424840,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Westmeath,
Kinnegad Primary Care Centre,PCARE,N91 PX33,Main Street Kinnegad Westmeath,53.45409585,-7.097815238,044 9374120,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Westmeath,
Mullingar Primary Care Centre,PCARE,N91 V6R9,Harbour Road Mullingar Westmeath,53.53294642,-7.344568822,044 9353700,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Westmeath,
Carnew Primary Care Centre,PCARE,Y14 PY64,Gorey Road Carnew Wexford,52.7109621,-6.483477108,076 6959090,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Wexford,
Conal House Primary Care Centre,PCARE,Y25 K2N0,St Michael's Road Gorey Wexford,52.67587854,-6.291591746,053 9421303,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Wexford,
The Avenue Primary Care Centre,PCARE,Y25 C7Y3,The Avenue Primary Care Centre The Palms Gorey Wexford,52.67500419,-6.296035284,053 9421336,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Wexford,
Wexford Primary Care Centre,PCARE,Y35 DA39,Grogans Road Wexford Wexford,52.33574309,-6.464287093,053 9114201,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Wexford,
Baltinglass Primary Care Centre,PCARE,W91 K510,Chapel Hill Baltinglass Wicklow,52.94239325,-6.703981854,059 8643900,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Wicklow,
Blessington Primary Care,PCARE,W91 F5X4,Blessington Business Park Blessington Wicklow,53.17686367,-6.528891769,045 920700,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Wicklow,
Bray Primary Care Centre,PCARE,A98 KW13,"Killarney Road, Bray, Wicklow",53.20076335,-6.112433738,01 7786020,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Wicklow,
Newtownmountkennedy Primary Care,PCARE,A63 HD58,Mount Kennedy Town Centre Newtownmountkennedy Wicklow,53.09187699,-6.11396233,01 2018500,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Wicklow,
Rathdrum Primary Care Centre,PCARE,A67 KX33,Balleese Lower Rathdrum Wicklow,52.93170037,-6.232673754,0404 72050,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Wicklow,
Wicklow Town Primary Care,PCARE,A67 K5C7,Glebe Knockrobin Wicklow,52.99045311,-6.065774954,0404 30401,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Wicklow,
Armagh Road Primary Care,PCARE,D12 W62N,Armagh Road Crumlin Dublin,53.31971728,-6.306147453,01 9213801,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Dublin,
Balally Primary Care Centre,PCARE,D16 A6K5,Block 13 Rockfield Balally Dundrum Dublin,53.28662863,-6.236482569,01 2924500,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Dublin,
Balbriggan Primary Care,PCARE,K32 HC94,70 Dublin Street Balbriggan Dublin,53.60584207,-6.183663576,01 9213200,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Dublin,
Ballyfermot Primary Care and Mental Health Centre,PCARE,D10 C973,Ballyfermot Road Ballyfermot Dublin,53.34370377,-6.37165744,01 7956001,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Dublin,
Ballymun Primary Care,PCARE,D09 C8P5,Main Street Ballymun Dublin,53.3960434,-6.263156946,01 8467000,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Dublin,
Churchtown Primary Care,PCARE,D14 NT35,Unit 9-11 Nutgrove Retail Park Dublin 14 Churchtown Dublin,53.2933624,-6.267093677,01 4916400,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Dublin,
Coolock Primary Care,PCARE,D05 V026,Cromcastle Road Coolock Dublin,53.39623568,-6.216913584,01 8164200,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Dublin,
Corduff Primary Care,PCARE,D15 T9NH,Corduff Close Blanchardstown Dublin,53.39968604,-6.373888399,01 7956700,,,,,https://www2.hse.ie/services/primary-care-centres/?service_area=Dublin,
